page,pos,token,ctx,fixed_denom,effect_denom,has_interval,candidate
README_zh.md,265217,2×,"关于删了什么是准的,关于压了多少是过时的。** ⚠ **`#332`:而还有第三个相关物 —— 它来得多早。**起始年龄均值与羞耻的相关是原样 **−0.1024**,在同时控制此人报了多少类别与其位置分 `S` 之后是 **−0.0810**(保留 79%,2×MDE = 0.068);**31 个类别里有 28 个单独为负**。类别分半信度 **0.924**,去衰减后 **−0.1065**,自助 95% 区间 **[−0.134, ",0,0,1,0
README_zh.md,265291,95%,"−0.1024**,在同时控制此人报了多少类别与其位置分 `S` 之后是 **−0.0810**(保留 79%,2×MDE = 0.068);**31 个类别里有 28 个单独为负**。类别分半信度 **0.924**,去衰减后 **−0.1065**,自助 95% 区间 **[−0.134, −0.082]**。去掉所有报过删失档(「26yo+」)的人后仍是 **−0.0684**(占样本 83%),换三套不同的年龄数值编码极差只有 0.0",1,0,1,0
README_zh.md,265359,83%,"8);**31 个类别里有 28 个单独为负**。类别分半信度 **0.924**,去衰减后 **−0.1065**,自助 95% 区间 **[−0.134, −0.082]**。去掉所有报过删失档(「26yo+」)的人后仍是 **−0.0684**(占样本 83%),换三套不同的年龄数值编码极差只有 0.004。⚠ 起始年龄是回溯自报 —— 关联,不是因果。 ⚠ **`#380`:而这条路,在非生理男的作答者身上大约强一倍。** 在宽口径上",1,0,1,0
README_zh.md,266032,**77.1%,"⚠ **`#370`:而在一个人**自己**身上,冷门的东西是**后**到的 —— 远比共同时间表能解释的多。** 对每个报了 ≥8 个起始类别的人(n = 6,473),他自己的起始年龄与类别稀有度的秩相关平均 **+0.2219**(中位 +0.2532;**77.1%** 的人为正),对着 offset 零 **+0.0884 ± 0.0034** —— **+38.9 sd**。**这个零不是零,也不可能是**:在人口层,越冷门的类别确实开始",0,0,1,0
README_zh.md,266341,95%,"实测是零的 2.5 倍:几乎每个人都是从普通的地方开始的,而这个次序是个人的,不只是人口学的。** ⚠ **`#371`:而反过来的那少数人,更羞耻。** 把羞耻回归到这个人内次序上,控制类别数与 `S`:宽口径(n = 11,535)**−0.0287**(95% CI [−0.047, −0.011],距打乱人的零 −3.00 sd),窄口径(n = 6,473)**−0.0327**([−0.057, −0.009])—— 同号,两臂都",0,0,1,0
README_zh.md,266607,48.4%,"。**宽臂的 MDE 是 0.025 对着 0.029 的效应:够,不宽裕。 ⚠ **`#372`:而这里面大约一半,只是「这些人什么都来得早」。** 把平均起始年龄加进同一个模型,次序的系数从 **−0.0287** 掉到 **−0.0148**,**掉幅 48.4%**(bootstrap 95% CI [+31.4%, +83.8%]),对着 −0.11% ± 5.01% 的 offset 地板 —— **+9.69 sd**;地板由「与次",0,1,1,0
README_zh.md,266625,95%," 对着 0.029 的效应:够,不宽裕。 ⚠ **`#372`:而这里面大约一半,只是「这些人什么都来得早」。** 把平均起始年龄加进同一个模型,次序的系数从 **−0.0287** 掉到 **−0.0148**,**掉幅 48.4%**(bootstrap 95% CI [+31.4%, +83.8%]),对着 −0.11% ± 5.01% 的 offset 地板 —— **+9.69 sd**;地板由「与次序相关度相同、但与羞耻无关」的合",0,1,1,0
README_zh.md,266633,+31.4%,"9 的效应:够,不宽裕。 ⚠ **`#372`:而这里面大约一半,只是「这些人什么都来得早」。** 把平均起始年龄加进同一个模型,次序的系数从 **−0.0287** 掉到 **−0.0148**,**掉幅 48.4%**(bootstrap 95% CI [+31.4%, +83.8%]),对着 −0.11% ± 5.01% 的 offset 地板 —— **+9.69 sd**;地板由「与次序相关度相同、但与羞耻无关」的合成控制构造。**而剩下",0,1,1,0
README_zh.md,266641,+83.8%,"不宽裕。 ⚠ **`#372`:而这里面大约一半,只是「这些人什么都来得早」。** 把平均起始年龄加进同一个模型,次序的系数从 **−0.0287** 掉到 **−0.0148**,**掉幅 48.4%**(bootstrap 95% CI [+31.4%, +83.8%]),对着 −0.11% ± 5.01% 的 offset 地板 —— **+9.69 sd**;地板由「与次序相关度相同、但与羞耻无关」的合成控制构造。**而剩下的那一半自己站不",0,1,1,0
README_zh.md,266653,−0.11%,"72`:而这里面大约一半,只是「这些人什么都来得早」。** 把平均起始年龄加进同一个模型,次序的系数从 **−0.0287** 掉到 **−0.0148**,**掉幅 48.4%**(bootstrap 95% CI [+31.4%, +83.8%]),对着 −0.11% ± 5.01% 的 offset 地板 —— **+9.69 sd**;地板由「与次序相关度相同、但与羞耻无关」的合成控制构造。**而剩下的那一半自己站不住**:−0.0148 ",0,1,1,0
README_zh.md,266662,5.01%,"约一半,只是「这些人什么都来得早」。** 把平均起始年龄加进同一个模型,次序的系数从 **−0.0287** 掉到 **−0.0148**,**掉幅 48.4%**(bootstrap 95% CI [+31.4%, +83.8%]),对着 −0.11% ± 5.01% 的 offset 地板 —— **+9.69 sd**;地板由「与次序相关度相同、但与羞耻无关」的合成控制构造。**而剩下的那一半自己站不住**:−0.0148 对着**同模型*",0,1,1,0
README_zh.md,267874,30%,"量里有两个在发布前就被人为粗化了。**这份数据自己的列说明 ——一个本项目直到现在才读到的文件 —— 记录着「你的成长环境有多性开放」从 **7 档压成 3 档**,关系风格从 **3 档压成 2 档**。粗化一个调节变量会削弱交互的可探测性,所以那个 10–30% 的逐变量 MDE **有一部分是发布口径造成的,不是人群造成的**。发布方另外声明匿名化让相关**比原始弱约 25%** —— 所以这一页上每一个相关都是**下界**。  > ⚠",1,0,0,0
README_zh.md,267933,25%,"环境有多性开放」从 **7 档压成 3 档**,关系风格从 **3 档压成 2 档**。粗化一个调节变量会削弱交互的可探测性,所以那个 10–30% 的逐变量 MDE **有一部分是发布口径造成的,不是人群造成的**。发布方另外声明匿名化让相关**比原始弱约 25%** —— 所以这一页上每一个相关都是**下界**。  > ⚠ **`form_i` 是唯一一个**不**通向羞耻的仍站着的维度**(`#278`)。这个项目里其它每一样东西最后都",0,0,0,0
README_zh.md,268334,45%,"* ⚠ **`#346`:那个 +0.1185 对口径敏感。**它是在覆盖 32 个块中 ≥8 块的受访者上算的(n = 6,717)。放宽到 ≥6 与 ≥4(n = 12,720)分别给出 **+0.1477** 与 **+0.1715** —— **摆动 45%**,比 [`CALIBER.md`](CALIBER.md) 里任何一个分析旋钮都大。⚠ 方向与测量误差相反(块更少意味着 `S` 更吵,本该把相关**压低**),所以低覆盖的受",0,0,0,0
README_zh.md,268903,1.4%,"**, > 而相邻特征向量的估计误差会互相旋转。**相邻两列的一致,可能只是它们一起抖了一下。** > ⚠ 这**不**推翻任何一列自己的结论(每一列都各自控制、各自划过作用域); > 它推翻的是**把这六列当成六个独立坐标去联合解读**。 > ⚠ **那个 1.4% 的口径**(`#264` `#271`):旧 S + 最小二乘; > 替代口径(S 随块子集变化)给 **1.21%**,两者都在 1.2–1.4%。 > 会改变这个数的旋钮已在",1,0,0,0
README_zh.md,268959,**1.21%,"*不**推翻任何一列自己的结论(每一列都各自控制、各自划过作用域); > 它推翻的是**把这六列当成六个独立坐标去联合解读**。 > ⚠ **那个 1.4% 的口径**(`#264` `#271`):旧 S + 最小二乘; > 替代口径(S 随块子集变化)给 **1.21%**,两者都在 1.2–1.4%。 > 会改变这个数的旋钮已在 [`CALIBER.md`](CALIBER.md) 中逐一实测 —— **而那张表声明了自己不完整。**  # 这",1,0,0,0
README_zh.md,268978,1.4%,"都各自控制、各自划过作用域); > 它推翻的是**把这六列当成六个独立坐标去联合解读**。 > ⚠ **那个 1.4% 的口径**(`#264` `#271`):旧 S + 最小二乘; > 替代口径(S 随块子集变化)给 **1.21%**,两者都在 1.2–1.4%。 > 会改变这个数的旋钮已在 [`CALIBER.md`](CALIBER.md) 中逐一实测 —— **而那张表声明了自己不完整。**  # 这说明了关于人的什么  Each ",1,0,0,0
README_zh.md,269930,66.5%,",差 2–3 年** | 外观 14.0 · 身体部位 14.4 · 衣物 14.7 → 权力动态 16.8 · 束缚 16.9 · 精神改变 17.0。用它猜任意两个兴趣谁先谁后达 **66.852 ± 0.191**,而""全人群共享一个顺序""的理论上限是 66.5% —— 这个时间表几乎榨干了共享顺序能提供的全部信息 | `#75` 8 seeds · 35,438 对 · 6,230 人;全体对上界定 **[60.5%, 66.5%]** ",0,0,1,0
README_zh.md,270009,60.5%,"猜任意两个兴趣谁先谁后达 **66.852 ± 0.191**,而""全人群共享一个顺序""的理论上限是 66.5% —— 这个时间表几乎榨干了共享顺序能提供的全部信息 | `#75` 8 seeds · 35,438 对 · 6,230 人;全体对上界定 **[60.5%, 66.5%]** `#63` | | **内容与个体化估值,对认可概率的影响一样大** | 选项基率 **±21.5 pp**(账本记 ±22.6,**5% 漂移未解释**,`",0,0,1,0
README_zh.md,270016,66.5%,"谁先谁后达 **66.852 ± 0.191**,而""全人群共享一个顺序""的理论上限是 66.5% —— 这个时间表几乎榨干了共享顺序能提供的全部信息 | `#75` 8 seeds · 35,438 对 · 6,230 人;全体对上界定 **[60.5%, 66.5%]** `#63` | | **内容与个体化估值,对认可概率的影响一样大** | 选项基率 **±21.5 pp**(账本记 ±22.6,**5% 漂移未解释**,`#157e`)",0,0,1,0
README_zh.md,270090,**5%,"息 | `#75` 8 seeds · 35,438 对 · 6,230 人;全体对上界定 **[60.5%, 66.5%]** `#63` | | **内容与个体化估值,对认可概率的影响一样大** | 选项基率 **±21.5 pp**(账本记 ±22.6,**5% 漂移未解释**,`#157e`)· 人整体率 **±16.7 pp** · 人×选项交互 **±23.7 pp**(`#157` 把两条只写在账本散文里的校正装进了代码,交互逐位",0,0,1,0
README_zh.md,270714,85%,"—— 这个误差棒是它八轮之后才有的,`#167`;原来挂着的 −0.022 是 curveball **零假设地板**,答的是另一个问题),种植天花板 +0.832。**而这个名字本身现在被检验过了**(`#163`):把块分到内容最不像的两端,信度**保留 85%**,而纯**位置**种植保留 100%、纯**内容**种植塌到 −2% —— **「偏爱冷门」是一个可迁移的位置,不是「喜欢某一族恰好冷门的东西」**。**而它不是性别的影子**",0,0,0,0
README_zh.md,270733,100%,"#167`;原来挂着的 −0.022 是 curveball **零假设地板**,答的是另一个问题),种植天花板 +0.832。**而这个名字本身现在被检验过了**(`#163`):把块分到内容最不像的两端,信度**保留 85%**,而纯**位置**种植保留 100%、纯**内容**种植塌到 −2% —— **「偏爱冷门」是一个可迁移的位置,不是「喜欢某一族恰好冷门的东西」**。**而它不是性别的影子**(`#164`):把性别从**每一个**",0,0,0,0
README_zh.md,270750,−2%,"2 是 curveball **零假设地板**,答的是另一个问题),种植天花板 +0.832。**而这个名字本身现在被检验过了**(`#163`):把块分到内容最不像的两端,信度**保留 85%**,而纯**位置**种植保留 100%、纯**内容**种植塌到 −2% —— **「偏爱冷门」是一个可迁移的位置,不是「喜欢某一族恰好冷门的东西」**。**而它不是性别的影子**(`#164`):把性别从**每一个**块层分数里回归掉,这个倾向保留 ",0,0,0,0
README_zh.md,270843,**102%," 85%**,而纯**位置**种植保留 100%、纯**内容**种植塌到 −2% —— **「偏爱冷门」是一个可迁移的位置,不是「喜欢某一族恰好冷门的东西」**。**而它不是性别的影子**(`#164`):把性别从**每一个**块层分数里回归掉,这个倾向保留 **102%**(4.9× 自身展布,方向是**升**);而同样的处理让一个纯**性别驱动**的位置种植塌到 **−0%**、让一个纯**个人**的位置种植存活到 **+0.986**;移除勾",0,0,0,0
README_zh.md,270898,**−0%,"可迁移的位置,不是「喜欢某一族恰好冷门的东西」**。**而它不是性别的影子**(`#164`):把性别从**每一个**块层分数里回归掉,这个倾向保留 **102%**(4.9× 自身展布,方向是**升**);而同样的处理让一个纯**性别驱动**的位置种植塌到 **−0%**、让一个纯**个人**的位置种植存活到 **+0.986**;移除勾选数后存活 **67%**,而且它与勾选数的相关(+0.608)**低于**零的(+0.719) 。**而它",0,0,0,0
README_zh.md,270945,**67%,":把性别从**每一个**块层分数里回归掉,这个倾向保留 **102%**(4.9× 自身展布,方向是**升**);而同样的处理让一个纯**性别驱动**的位置种植塌到 **−0%**、让一个纯**个人**的位置种植存活到 **+0.986**;移除勾选数后存活 **67%**,而且它与勾选数的相关(+0.608)**低于**零的(+0.719) 。**而它也不是一个更大的「内容」维度的投影**(`#165`):直接在**选项矩阵**上给人打分 ——",0,1,0,1
README_zh.md,271361,**4.5%,"em 重叠**的独立 Likert 题(n=15,503):位置分预测**羞耻 +0.1185**,并且穿过每一层控制 —— 勾选数(+0.1155)、性别(+0.1154)、**内容分本身**(**+0.1132,9.0× 自身自助 sd**)。内容只中介 **4.5%**,所以羞耻**不跟着**你喜欢哪些家族走。跨人打乱羞耻给 **+0.0008 ± 0.0118**(效应的 1%)。内部判别:同一条管道上「疗愈」从 +0.0937 **一控制",0,1,1,0
README_zh.md,271423,1%," 勾选数(+0.1155)、性别(+0.1154)、**内容分本身**(**+0.1132,9.0× 自身自助 sd**)。内容只中介 **4.5%**,所以羞耻**不跟着**你喜欢哪些家族走。跨人打乱羞耻给 **+0.0008 ± 0.0118**(效应的 1%)。内部判别:同一条管道上「疗愈」从 +0.0937 **一控制勾选数就塌到 +0.0075** —— 所以这不是通用的方法学假象。⚠ 最严门槛(≥16 块,n=950)上羞耻衰减",0,1,1,0
README_zh.md,273399,24.5%,"减后 +0.2335 vs +0.0902**,并且本项目的常驻混杂在那把仪器上几乎不存在(`corr = +0.0428`;控制后 beta **+0.1344 ± 0.0099**)。**但两个分数只相关 +0.1336,是它们衰减上限 0.5452 的 24.5%** —— 注册的 50% 没达到,而同一套算法给块仪器**内部**两个不相交半边算出 95.4%。**所以「在更少人去的领域敞开 ↔ 羞耻」是关于人的;而剖面的维数、体液族、三个",0,0,1,0
README_zh.md,273414,50%,"0.0902**,并且本项目的常驻混杂在那把仪器上几乎不存在(`corr = +0.0428`;控制后 beta **+0.1344 ± 0.0099**)。**但两个分数只相关 +0.1336,是它们衰减上限 0.5452 的 24.5%** —— 注册的 50% 没达到,而同一套算法给块仪器**内部**两个不相交半边算出 95.4%。**所以「在更少人去的领域敞开 ↔ 羞耻」是关于人的;而剖面的维数、体液族、三个成分的身份(`#229`–",0,0,1,0
